CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender
16675,8,Kristi Arthur,6/13/1970,Single,Female
16676,326,Amanda Perry,3/22/1977,Married,Female
16677,338,Jack Hughes,2/7/1983,Married,Male
16678,52,Ian Ramirez,4/14/1963,Married,Male
16679,35,Amber Carter,3/30/1980,Single,Female
16680,2,Carlos Edwards,9/12/1968,Married,Male
16681,32,Louis Chande,9/11/1972,Single,Male
16682,9,Kristy Ramos,1/5/1973,Married,Female
16683,26,Christy Rai,9/1/1972,Married,Female
16684,40,Joel Perez,5/17/1968,Married,Male
16685,13,Robin Dominguez,12/11/1967,Single,Female
16686,7,Kristine Alonso,1/12/1968,Married,Female
16687,7,Lawrence Romero,4/7/1972,Single,Male
16688,29,Tabitha Gomez,4/3/1967,Single,Female
16689,2,Rafael Shen,3/3/1967,Married,Male
16690,11,Aimee Wu,5/1/1972,Married,Female
16691,30,Paula Romero,5/5/1972,Single,Female
16692,2,Jay Diaz,10/11/1976,Married,Male
16693,21,Ethan Coleman,7/20/1971,Married,Male
16694,17,Mandy Sun,11/7/1965,Married,Female
16695,19,Dwayne Serrano,10/24/1964,Married,Male
16696,23,Claudia Zeng,8/11/1970,Single,Female
16697,27,Wyatt Henderson,10/31/1970,Single,Male
16698,22,Mallory Gill,8/6/1975,Single,Female
16699,34,Dominic Kapoor,2/24/1965,Married,Male
16700,31,Billy Gill,6/17/1974,Single,Male
16701,11,Laura Zheng,1/10/1980,Single,Female
16702,33,Patricia Raman,3/12/1973,Married,Female
16703,31,Denise Sanchez,11/2/1967,Married,Female
16704,5,Karla Chavez,11/30/1966,Married,Female
16705,2,Jacqueline Wood,1/8/1964,Married,Female
16706,3,Jenny Shan,11/7/1963,Married,Female
16707,25,Derrick Serrano,10/5/1963,Single,Male
16708,6,Kellie Sanz,4/6/1975,Single,Female
16709,24,Roy Alvarez,12/14/1941,Married,Male
16710,9,Carla Arthur,3/15/1966,Married,Female
16711,12,Jorge Zhao,8/1/1965,Married,Male
16712,2,Suzanne Lu,4/23/1962,Single,Female
16713,22,Tony Nara,5/6/1959,Married,Male
16714,343,Dalton Nicholls,2/7/1982,Married,Male
16715,339,Katelyn Ramirez,3/21/1982,Married,Female
16716,633,Jose Henderson,8/2/1981,Single,Male
16717,51,Masaki Umeda,10/8/1980,Married,Female
16718,315,Gavin Stone,1/22/1981,Single,Male
16719,302,Trevor Russell,7/10/1980,Single,Male
16720,301,Morgan Perry,5/17/1986,Single,Female
16721,52,Xavier Sanders,3/3/1986,Married,Male
16722,633,Sean Gray,12/25/1985,Single,Male
16723,302,Barbara Zhao,3/14/1986,Married,Female
16724,345,Gabriel Yang,11/13/1985,Single,Male
16725,618,Jacob Williams,12/19/1985,Married,Male
16726,316,Miguel Wood,11/22/1984,Married,Male
16727,626,Charles Johnston,5/17/1986,Single,Male
16728,545,Cole Morris,7/20/1985,Married,Male
16729,31,Tommy Nara,12/11/1942,Married,Male
16730,26,Mariah Long,3/31/1943,Married,Female
16731,55,Nicole White,8/8/1984,Single,Female
16732,632,Natalie Flores,12/23/1983,Single,Female
16733,16,Douglas Srini,3/5/1944,Married,Male
16734,18,Emma Martinez,9/20/1943,Single,Female
16735,626,Melissa Hayes,12/4/1982,Single,Female
16736,632,Kelly Alexander,3/20/1983,Single,Female
16737,612,Steven Selikoff,10/29/1984,Single,Female
16738,24,Ramon Lu,3/2/1945,Married,Male
16739,15,Cory Weber,12/21/1955,Married,Male
16740,36,Elijah Li,4/25/1946,Married,Male
16741,14,Alan Xu,3/7/1946,Married,Male
16742,19,Mitchell Pal,5/12/1946,Married,Male
16743,2,Ariana Stewart,11/17/1947,Married,Female
16744,11,Lacey Guo,12/13/1947,Married,Female
16745,27,Krista Moreno,5/23/1948,Single,Female
16746,542,Brianna Peterson,5/5/1982,Single,Female
16747,548,Alexander Davis,12/11/1980,Single,Male
16748,312,Patrick Peterson,11/28/1980,Single,Male
16749,369,Aaron Coleman,11/7/1979,Single,Male
16750,374,Seth Sanders,11/8/1979,Married,Male
16751,638,Aaron Scott,12/9/1984,Married,Male
16752,374,Mason Wright,8/27/1978,Single,Male
16753,542,Rachel Harris,8/22/1977,Single,Female
16754,54,Alex Bell,6/4/1978,Single,Male
16755,634,Olivia James,1/23/1978,Married,Female
16756,641,Richard Allen,3/18/1974,Married,Male
16757,547,Mackenzie Cox,12/30/1972,Married,Female
16758,69,Justin Perry,11/14/1978,Married,Male
16759,360,Jasmine Bell,12/30/1972,Married,Female
16760,369,Sydney Alexander,8/7/1970,Single,Female
16761,616,Angel Ward,6/11/1978,Single,Male
16762,612,Franklin Ferrier,1/23/1978,Married,Male
16763,49,Juan Suarez,5/4/1979,Married,Male
16764,55,Thomas Davis,11/20/1978,Married,Male
16765,648,Dalton White,1/4/1979,Married,Male
16766,300,Summer Arun,2/1/1979,Single,Female
16767,301,Rafael Liu,10/3/1978,Married,Male
16768,311,Eduardo Barnes,1/7/1979,Married,Male
16769,315,Tyler Walker,4/22/1977,Married,Male
16770,334,Charles Rogers,3/21/1977,Married,Male
16771,49,Ian Walker,6/23/1978,Married,Male
16772,59,Morgan Parker,7/14/1977,Married,Female
16773,553,David Lal,5/6/1978,Married,Male
16774,648,Eduardo Perry,2/7/1983,Single,Male
16775,310,Sarah Russell,9/14/1983,Married,Female
16776,609,Dalton Lewis,9/19/1975,Married,Male
16777,545,Cameron Simmons,3/4/1950,Married,Male
16778,301,Blake Hayes,3/3/1950,Single,Male
16779,383,Morgan Watson,4/22/1961,Married,Female
16780,633,Carlos Bailey,3/24/1951,Married,Male
16781,316,Dylan Chen,12/16/1950,Married,Male
16782,632,Lucas Clark,8/21/1951,Married,Male
16783,642,Grace Barnes,6/5/1952,Married,Female
16784,50,Chloe Long,8/10/1951,Married,Female
16785,642,Christian Lee,2/9/1952,Married,Male
16786,338,Lucas Reed,3/23/1952,Married,Male
16787,298,Nicole Jackson,4/22/1957,Single,Female
16788,302,Ronnie Gao,10/11/1952,Married,Male
16789,637,Jennifer Harris,3/20/1953,Married,Female
16790,547,Hunter Lopez,2/6/1958,Married,Male
16791,49,Leonard Yuan,11/3/1952,Single,Male
16792,337,Maria Torres,12/7/1952,Married,Female
16793,368,Savannah Hernandez,11/3/1952,Single,Female
16794,634,Taylor Cook,10/17/1952,Married,Female
16795,299,Regina Garcia,10/31/1952,Married,Female
16796,638,Kaitlyn Martin,12/3/1953,Single,Female
16797,644,Evan Reed,5/18/1954,Married,Male
16798,312,Latasha Martin,11/1/1953,Married,Female
16799,322,Stephanie Gonzales,4/6/1954,Married,Female
16800,52,Jordan Roberts,12/19/1954,Married,Female
16801,609,Jasmine Henderson,1/19/1960,Single,Female
16802,626,Lucas Allen,1/9/1955,Single,Male
16803,633,Marcus Peterson,7/17/1960,Married,Male
16804,552,Adam Zhang,6/18/1956,Married,Male
16805,552,Fernando Allen,3/10/1961,Single,Male
16806,302,Louis Zhao,2/1/1956,Married,Male
16807,307,Virginia Suri,4/3/1956,Married,Female
16808,336,Jessica Long,4/2/1956,Married,Female
16809,355,Bailey Sanders,6/20/1961,Single,Female
16810,59,Michael Rodriguez,2/28/1957,Married,Male
16811,642,Luis Zhang,10/16/1956,Married,Male
16812,329,Alexa Richardson,9/9/1962,Married,Female
16813,334,Carson Diaz,10/11/1956,Married,Male
16814,343,Isabella Collins,8/8/1962,Single,Female
16815,347,Jacob Brown,11/6/1956,Married,Male
16816,355,Julia Miller,3/7/1962,Married,Female
16817,359,Evan Peterson,6/18/1957,Married,Male
16818,372,Gabrielle Reed,8/2/1956,Married,Female
16819,618,Dalton Cox,12/31/1957,Married,Male
16820,60,Isabella Gray,7/12/1957,Married,Female
16821,161,Mary Carter,1/17/1964,Married,Female
16822,265,Marshall Lin,5/27/1964,Married,Male
16823,268,Stacy Ruiz,1/17/1964,Married,Female
16824,123,Randall Munoz,11/14/1962,Married,Male
16825,155,Susan Zeng,2/1/1963,Married,Female
16826,161,Roberto Vazquez,11/8/1968,Married,Male
16827,275,Jeffery Chen,8/14/1973,Married,Male
16828,262,Logan Mitchell,2/6/1967,Married,Male
16829,267,Wayne Lal,4/24/1967,Married,Male
16830,161,Alexandra Hall,4/19/1961,Married,Female
16831,239,Theodore Vazquez,11/8/1960,Married,Male
16832,635,Isaiah Parker,12/10/1937,Single,Male
16833,325,Richard Cooper,2/21/1938,Married,Male
16834,50,Morgan Peterson,1/18/1939,Single,Female
16835,612,Noah Nelson,4/13/1939,Married,Male
16836,49,David Thomas,5/22/1971,Married,Male
16837,51,Elizabeth Jackson,4/22/1971,Married,Female
16838,307,Jonathan Griffin,7/16/1970,Single,Male
16839,383,Julia Ross,12/17/1970,Married,Female
16840,49,Xavier Torres,9/11/1969,Married,Male
16841,71,James Turner,5/16/1970,Married,Male
16842,301,Jenny Yang,4/6/1975,Married,Female
16843,311,Jimmy Ramos,8/15/1969,Single,Male
16844,374,Emma Robinson,7/22/1975,Married,Female
16845,383,Andrea Adams,9/12/1975,Single,Female
16846,52,James Phillips,11/5/1968,Single,Male
16847,57,Eduardo Hall,9/16/1979,Married,Male
16848,55,Jessica Thomas,10/1/1979,Single,Female
16849,69,Jonathan Collins,9/24/1974,Married,Male
16850,641,Jessica Jenkins,3/31/1969,Single,Female
16851,298,Kevin Hayes,9/28/1968,Single,Male
16852,302,Kate She,6/3/1974,Single,Female
16853,310,Christina Bailey,8/19/1968,Single,Female
16854,385,Seth Adams,2/20/1980,Married,Male
16855,49,Evelyn Srini,5/12/1968,Married,Female
16856,611,Erin Rivera,6/9/1968,Married,Female
16857,612,Lawrence Munoz,12/14/1973,Married,Male
16858,616,Jan Lopez,2/10/1968,Married,Female
16859,633,Jack Kumar,8/17/1973,Single,Male
16860,300,Haley Rogers,9/14/1967,Married,Female
16861,334,Luis Sharma,6/6/1973,Single,Male
16862,343,Timothy Nelson,6/18/1968,Married,Male
16863,536,Kaitlyn Clark,2/8/1967,Married,Female
16864,648,Grace Ramirez,11/3/1966,Single,Female
16865,312,Jordyn Diaz,6/2/1972,Married,Female
16866,326,Alexandra Parker,10/19/1983,Married,Female
16867,355,Katelyn King,2/23/1967,Single,Female
16868,372,Xavier Jackson,2/1/1972,Married,Male
16869,374,Vanessa Patterson,8/1/1966,Married,Female
16870,52,Andrea Morgan,3/31/1961,Married,Female
16871,369,Anna Clark,2/7/1966,Married,Female
16872,355,Samuel Taylor,2/20/1976,Married,Male
16873,41,Damien Deng,9/10/1940,Married,Male
16874,311,Leslie Munoz,2/28/1941,Single,Female
16875,312,Samantha Diaz,2/23/1946,Married,Female
16876,51,Jackson Sharma,12/3/1941,Married,Male
16877,607,Katelyn Adams,8/30/1947,Single,Female
16878,539,Devin Young,5/19/1942,Single,Male
16879,545,Morgan Taylor,8/27/1941,Single,Female
16880,307,Edgar Patel,5/18/1953,Married,Male
16881,310,Ruben Alonso,8/10/1941,Married,Male
16882,545,Robert Young,12/13/1965,Single,Male
16883,334,Tyler Davis,6/27/1966,Single,Male
16884,648,Richard Miller,2/5/1960,Married,Male
16885,548,Garrett Cook,11/30/1970,Married,Male
16886,547,Aidan Flores,4/17/1960,Married,Male
16887,335,Cody Rivera,2/8/1960,Married,Male
16888,316,Arianna Hughes,8/18/1959,Single,Female
16889,374,Daniel Rodriguez,9/2/1965,Single,Male
16890,633,Timothy Reed,8/31/1959,Married,Male
16891,343,Natalie Gonzales,5/8/1960,Married,Female
16892,298,Rebecca Evans,8/10/1959,Married,Female
16893,644,Isaac Howard,12/31/1958,Single,Male
16894,548,Abigail Walker,2/5/1975,Single,Female
16895,335,Chloe Gonzales,12/13/1957,Married,Female
16896,316,Natalie Perez,4/20/1958,Married,Female
16897,338,Lauren Torres,8/19/1963,Single,Female
16898,383,Angel Reed,5/7/1963,Married,Male
16899,612,Whitney Sanchez,3/31/1943,Married,Female
16900,359,Miguel Jones,5/21/1943,Married,Male
16901,311,Ricky Munoz,4/23/1943,Married,Male
16902,43,Shawn She,4/5/1944,Single,Male
16903,368,Ian Wright,1/30/1944,Single,Male
16904,326,Arianna Bailey,1/8/1944,Married,Female
16905,329,Janet Stewart,10/8/1943,Married,Female
16906,59,Brittany Flores,2/9/1944,Married,Female
16907,343,Sarah Hall,9/17/1944,Single,Female
16908,612,Kristi Patel,11/29/1944,Single,Female
16909,337,Chloe Walker,5/9/1945,Married,Female
16910,49,Ryan Diaz,12/11/1944,Married,Male
16911,616,Caleb Patterson,10/17/1945,Married,Male
16912,631,Dalton Patterson,9/4/1945,Married,Male
16913,548,Marcus Flores,5/12/1946,Single,Male
16914,633,Alexandra Campbell,4/23/1974,Married,Female
16915,644,Mason Phillips,9/3/1979,Married,Male
16916,557,Cheryl Dominguez,12/21/1973,Single,Female
16917,300,Brett Subram,8/2/1973,Married,Male
16918,642,Alexandria Cox,2/7/1985,Single,Female
16919,14,Kaitlin Sullivan,4/17/1950,Married,Female
16920,374,Eduardo Stewart,7/16/1984,Married,Male
16921,41,Edwin Jai,5/13/1984,Married,Male
16922,609,Emma Jackson,8/2/1983,Single,Female
16923,623,Connor Gonzales,5/8/1984,Single,Male
16924,311,Julia Price,5/4/1984,Single,Female
16925,314,Spencer Patterson,1/18/1984,Single,Male
16926,24,Rodney Sanz,8/26/1950,Married,Male
16927,17,Rebekah Gonzalez,10/19/1950,Married,Female
16928,4,Bryan Stewart,4/16/1963,Single,Male
16929,31,Savannah Scott,12/10/1951,Married,Female
16930,10,Kristen Zhao,1/5/1953,Single,Female
16931,20,Dalton Lee,3/13/1953,Single,Male
16932,231,Adam King,1/7/1968,Married,Male
16933,231,Donald Arun,7/18/1973,Single,Male
16934,247,Michele Vazquez,6/6/1973,Single,Female
16935,258,Bruce Perez,8/29/1967,Single,Male
16936,217,Alice Serventi,1/31/1942,Married,Female
16937,185,Craig Rubio,8/24/1973,Married,Male
16938,261,Abigail Williams,11/8/1963,Single,Female
16939,117,Bailey Evans,12/6/1968,Married,Female
16940,160,Jenny Zeng,10/28/1968,Single,Female
16941,178,Amy Yang,3/15/1973,Married,Female
16942,220,Kaitlyn Bennett,10/2/1959,Married,Female
16943,127,Veronica Garcia,8/24/1949,Married,Female
16944,160,Alejandro Raji,11/4/1943,Single,Male
16945,238,Brianna Kelly,11/11/1943,Single,Female
16946,278,Teresa Diaz,1/23/1944,Married,Female
16947,368,Savannah Stewart,3/31/1981,Married,Female
16948,63,Emma Lee,9/11/1981,Married,Female
16949,335,Luis Flores,4/12/1981,Married,Male
16950,53,Connor Edwards,5/14/1976,Married,Male
16951,616,Cassidy Bennett,3/31/1976,Married,Female
16952,55,Thomas Martin,10/18/1981,Married,Male
16953,316,Paige Ward,4/2/1976,Married,Female
16954,609,Fernando Davis,11/24/1975,Single,Male
16955,53,Nathaniel Bradley,2/15/1975,Married,Male
16956,648,Austin Flores,1/6/1980,Married,Male
16957,642,Seth Wilson,5/20/1975,Married,Male
16958,49,Pedro Torres,10/29/1982,Married,Male
16959,62,Carson Foster,8/7/1976,Married,Male
16960,543,Paige Gray,3/6/1977,Married,Female
16961,310,Faith Perry,6/12/1982,Married,Female
16962,322,Zachary Coleman,2/22/1975,Married,Male
16963,339,Faith Hughes,1/24/1980,Married,Female
16964,51,Gavin Wood,11/17/1974,Married,Male
16965,307,Kristi Romero,8/30/1973,Single,Female
16966,336,Amanda Diaz,12/8/1972,Married,Female
16967,546,Noah Hernandez,8/15/1975,Single,Male
16968,359,Ian Griffin,8/15/1975,Single,Male
16969,369,Jackson Turner,3/1/1976,Married,Male
16970,634,Katherine Foster,8/12/1978,Single,Female
16971,618,Alexia Bryant,3/16/1973,Single,Female
16972,542,Lucas Hernandez,10/4/1983,Single,Male
16973,298,Katherine Collins,9/23/1972,Single,Female
16974,612,Paige Rivera,6/24/1978,Single,Female
16975,548,Benjamin Lee,12/8/1971,Married,Male
16976,299,Sandra Xu,9/7/1971,Single,Female
16977,316,Noah Adams,4/4/1972,Single,Male
16978,642,Jeremy Rivera,10/2/1971,Married,Male
16979,336,Kaitlyn Rogers,1/31/1972,Single,Female
16980,642,Jill Moore,10/6/1971,Married,Female
16981,542,Hunter Simmons,1/13/1975,Married,Male
16982,300,Jillian Lopez,3/3/1980,Married,Female
16983,385,Gabriel Collins,9/2/1974,Married,Male
16984,311,Rodney Moreno,1/1/1976,Single,Male
16985,546,Adam Li,9/30/1976,Single,Male
16986,545,Sara Adams,8/4/1970,Single,Female
16987,60,Miguel Clark,10/7/1970,Single,Male
16988,348,Brian Bailey,4/15/1976,Single,Male
16989,616,Emma Richardson,9/16/1976,Single,Female
16990,359,Zachary Griffin,1/18/1971,Married,Male
16991,614,Brianna Henderson,3/21/1970,Single,Female
16992,307,Lucas Watson,3/12/1981,Single,Male
16993,536,Russell Rai,8/15/1975,Married,Male
16994,311,Deanna Torres,12/14/1969,Single,Female
16995,63,Taylor Hall,1/18/1970,Single,Female
16996,62,Destiny Walker,1/11/1970,Single,Female
16997,369,Natalie Allen,10/22/1969,Single,Female
16998,611,Jennifer Lopez,7/8/1975,Single,Female
16999,383,Chloe Kelly,4/15/1975,Single,Female
17000,307,Miranda Henderson,12/30/1968,Single,Female
17001,638,Ashley Moore,3/1/1969,Single,Female
17002,546,Dylan Martin,12/11/1974,Single,Male
17003,299,Joanna Dominguez,4/26/1969,Single,Female
17004,300,Krista Torres,11/1/1979,Single,Female
17005,307,Priscilla Anand,7/18/1968,Single,Female
17006,553,Hunter Williams,8/6/1968,Married,Male
17007,314,Samuel Hayes,12/19/1973,Single,Male
17008,343,Connor Turner,10/26/1973,Single,Male
17009,343,Wyatt Butler,4/25/1974,Single,Male
17010,361,Brianna James,10/25/1973,Single,Female
17011,372,Sara Hill,4/17/1979,Married,Female
17012,334,Joan Collins,4/17/1969,Married,Female
17013,548,Gabriella Mitchell,9/6/1967,Single,Female
17014,368,Michael Harris,10/23/1973,Single,Male
17015,642,Kelly Patterson,11/2/1967,Single,Female
17016,360,Hailey Hughes,2/21/1968,Single,Female
17017,633,Jeremiah Jones,11/1/1967,Married,Male
17018,575,Mandy Guo,6/10/1972,Married,Female
17019,536,Andrea Hall,11/20/1977,Married,Female
17020,614,Ashley Bryant,2/18/1967,Married,Female
17021,331,Nicole Reed,1/3/1967,Married,Female
17022,361,Karen Morgan,4/7/1972,Married,Female
17023,69,Jeremiah Harris,7/13/1971,Married,Male
17024,335,Jacqueline Diaz,5/11/1966,Married,Female
17025,50,Ryan Taylor,10/29/1972,Single,Male
17026,60,Jordan Li,1/9/1973,Single,Male
17027,71,Brianna Taylor,12/24/1972,Single,Female
17028,635,Grace Richardson,4/22/1977,Married,Female
17029,301,Suzanne Xu,6/20/1977,Married,Female
17030,338,Emily Russell,2/21/1970,Married,Female
17031,322,Grace Thomas,5/24/1965,Married,Female
17032,301,Alexandria Flores,5/5/1965,Married,Female
17033,307,Carson Long,8/18/1970,Single,Male
17034,53,Lauren Clark,10/9/1964,Single,Female
17035,648,Jordan Flores,4/20/1965,Married,Male
17036,49,Savannah Perez,7/16/1970,Married,Female
17037,49,Kenneth Nath,5/10/1965,Married,Male
17038,312,Ernest Wang,8/6/1964,Single,Male
17039,337,Ariana Watson,10/14/1963,Married,Female
17040,616,Adam Henderson,8/23/1969,Married,Male
17041,631,Connor Perry,11/11/1963,Married,Male
17042,642,Tyler Jackson,4/19/1975,Married,Male
17043,627,Isabella Bennett,9/22/1974,Married,Female
17044,635,Ana Hayes,5/25/1964,Married,Female
17045,35,Derek Goel,7/5/1980,Single,Male
17046,10,Preston Sai,3/6/1975,Married,Male
17047,21,Kendra Rubio,8/12/1980,Married,Female
17048,3,Natasha Gutierrez,3/14/1986,Single,Female
17049,4,Krystal Lu,10/5/1974,Married,Female
17050,38,Cristina Xie,5/23/1976,Married,Female
17051,20,Jessie Ortega,8/25/1973,Married,Female
17052,3,Rafael Nara,4/18/1979,Married,Male
17053,38,Deanna Raman,1/25/1974,Married,Female
17054,10,Shawn Raje,8/22/1978,Married,Male
17055,3,Willie She,5/5/1986,Single,Male
17056,6,Shaun Lal,3/16/1975,Single,Male
17057,7,Tasha Raji,2/24/1975,Married,Female
17058,25,Destiny Lee,1/7/1973,Married,Female
17059,13,Louis Chen,1/2/1978,Married,Male
17060,20,Gerald Sanz,9/16/1972,Married,Male
17061,15,Brandi Alonso,10/7/1978,Married,Female
17062,4,Christy Lu,5/26/1973,Married,Female
17063,15,Jaclyn Wang,12/15/1971,Married,Female
17064,13,Stephanie Gray,5/20/1977,Married,Female
17065,23,Cedric Chen,10/21/1982,Married,Male
17066,26,Lori Serrano,10/6/1970,Married,Female
17067,39,Adrienne Alvarez,3/19/1976,Single,Female
17068,25,Thomas Smith,3/2/1974,Single,Male
17069,13,Christy Zheng,12/12/1979,Single,Female
17070,18,Margaret Huang,11/2/1979,Married,Female
17071,12,Tammy Raji,8/18/1970,Single,Female
17072,6,Kaitlin Kapoor,11/7/1969,Married,Female
17073,31,Jonathon Carlson,9/12/1969,Married,Male
17074,37,Ruben Malhotra,8/23/1969,Married,Male
17075,2,Aimee Guo,1/10/1970,Married,Female
17076,33,Neil Serrano,11/18/1974,Married,Male
17077,5,Ronald Raman,8/27/1968,Single,Male
17078,3,Jenny Zhu,2/1/1969,Single,Female
17079,39,Tracy Rai,8/13/1968,Single,Female
17080,209,Katelyn Peterson,1/17/1984,Single,Female
17081,187,Jennifer Murphy,2/4/1985,Single,Female
17082,147,Morgan Smith,11/20/1979,Single,Female
17083,151,Priscilla Raje,8/13/1985,Single,Female
17084,187,Byron Serrano,5/14/1986,Single,Male
17085,269,Edwin Deng,10/6/1979,Married,Male
17086,155,Xavier Anderson,4/8/1979,Single,Male
17087,244,Jésus Dominguez,12/21/1977,Married,Male
17088,204,Wayne Yuan,1/29/1978,Single,Male
17089,147,Crystal Zhu,5/3/1978,Married,Female
17090,154,Leslie Alvarez,2/13/1978,Single,Female
17091,130,Tammy Patel,10/20/1977,Married,Female
